haralick01,haralick02,haralick03,haralick04,haralick05,haralick06,haralick07,haralick08,haralick09,haralick10,haralick11,haralick12,haralick13,area,perimetro,'desvio padrao',mediana,curtose,variância,lacunaridade,'dimensao fractal','sucolaridade de cima para baixo','sucolaridade da direita para a esquerda','sucolaridade de baixo para cima','sucolaridade da esquerda para a direita','desvio padrão histograma','mediana histograma','curtose histograma','variancia histograma',classe
0.203178,0.338763,0.83967,0.408032,0.462183,0.374461,0.409234,0.655874,0.671495,0.215237,0.605095,0.368323,0.910184,1,0.957033,0.567302,0.241611,0.024871,0.722649,0.315269,0.723218,0.286936,0,0.295473,0.120626,0.229482,0.571429,0.102038,0.229482,Colin_Powell
0.409166,0.071062,0.58558,0.041874,0.707872,0.532564,0.041087,0.252589,0.311653,0.441306,0.217826,0.681844,0.569241,1,0.957033,0.109957,0.503356,0.193902,0.081216,0.289987,0.830283,0.289837,0.024338,0.000135,0.188195,0.247542,0.285714,0.084989,0.247542,Colin_Powell
0.039324,0.406054,0.673387,0.299339,0.127473,0.540572,0.296273,0.74251,0.871934,0.064596,0.74525,0.539495,0.867742,1,0.957033,0.463877,0.47651,0.092864,0.435011,0.119219,0.864332,0.213987,0.297003,0.013835,0.000121,0.578352,0.285714,0.616597,0.578352,Colin_Powell
0.081548,0.745662,0.581102,0.449014,0.201317,0.776827,0.44099,0.709531,0.8,0.08048,0.856124,0.469158,0.88866,1,0.957033,0.611683,0.825503,0.13143,0.40895,0.371213,0.803789,0.777009,0.77532,0.814293,0.789202,0.267974,0.571429,0.135565,0.267974,Colin_Powell
0.235741,0.094983,0.68542,0.077845,0.554261,0.65161,0.077313,0.4003,0.489274,0.370816,0.328116,0.667537,0.653572,1,0.957033,0.170887,0.61745,0.105498,0.092828,0.247116,0.863075,0.709108,0.754727,0.708552,0.63959,0.448444,0.285714,0.165632,0.448444,Colin_Powell
0.079591,0.308245,0.756285,0.286136,0.272035,0.537648,0.285207,0.715713,0.800633,0.133887,0.633184,0.452784,0.897916,1,0.957033,0.452029,0.503356,0.035186,0.427608,0.212919,0.803338,0.312805,0.000074,0.000147,0.232808,0.359405,0.571429,0.148161,0.359405,Colin_Powell
0.221002,0.147397,0.709414,0.12563,0.496816,0.422895,0.12492,0.456127,0.540351,0.368239,0.43099,0.635399,0.721053,1,0.957033,0.251845,0.436242,0.191442,0.296446,0.20261,0.832777,0.00697,0.071301,0,0.005399,0.175422,0.571429,0.079269,0.175422,Colin_Powell
0.276408,0.124508,0.331415,0.037067,0.449709,0.508627,0.034826,0.250505,0.420967,0.345805,0.380967,0.947878,0.225632,1,0.957033,0.092294,0.489933,0.125435,0.072957,0.176342,0.94026,0.056259,0.007796,0.00849,0.000036,0.123826,0.571429,0.067991,0.123826,Colin_Powell
0.119226,0.292999,0.489573,0.144737,0.301495,0.663603,0.140831,0.524754,0.683701,0.153231,0.595789,0.728373,0.680267,1,0.957033,0.281647,0.644295,0.104588,0.187962,0.160735,0.871587,0.603509,0.6566,0.788824,0.717471,0.282092,0.571429,0.164753,0.282092,Colin_Powell
0.176054,0.256096,0.605447,0.161776,0.391181,0.749692,0.1592,0.52844,0.623073,0.197994,0.554869,0.58118,0.788779,1,0.957033,0.302275,0.724832,0.183042,0.169091,0.28551,0.765926,0.830054,0.856019,0.864729,0.817217,0.50396,0.285714,0.384435,0.50396,Colin_Powell
0.077775,0.297043,0.659993,0.213034,0.2647,0.533155,0.210649,0.655339,0.773591,0.18718,0.62121,0.574078,0.829656,1,0.957033,0.364584,0.52349,0.070677,0.338623,0.263827,0.898277,0.316723,0.502839,0.000159,0.310592,0.29507,0.285714,0.163218,0.29507,Colin_Powell
0.206306,0.158732,0.727953,0.142327,0.435797,0.506674,0.14173,0.461554,0.565552,0.287339,0.450283,0.652525,0.716418,1,0.957033,0.278111,0.52349,0.103933,0.270647,0.252282,0.856408,0.475619,0.255521,0.365469,0,0.15802,0.285714,0.066873,0.15802,Colin_Powell
0.092398,0.752133,0.715249,0.606018,0.28727,0.719718,0.601562,0.76798,0.77479,0.114492,0.766882,0.280721,0.950717,1,0.957033,0.737954,0.785235,0.112505,0.554765,0.538636,0.806502,0.746707,0.657918,0.786488,0,0.134292,0.571429,0.053666,0.134292,Colin_Powell
0.042289,0.348448,0.711143,0.284144,0.172314,0.593077,0.28216,0.750054,0.858426,0.087172,0.682948,0.498327,0.881681,1,0.957033,0.453219,0.557047,0.057529,0.384686,0.135603,0.856843,0.371564,0.472454,0.636843,0.519437,0.650492,0.285714,0.287541,0.650492,Colin_Powell
0.043703,0.475699,0.57639,0.282865,0.126948,0.534861,0.27766,0.751117,0.870346,0.082417,0.758473,0.515651,0.879026,1,0.957033,0.447261,0.503356,0.075358,0.423796,0.175698,0.893331,0.228127,0.236319,0.000881,0.338534,0.566751,0.285714,0.401922,0.566751,Colin_Powell
0.059711,0.632994,0.385207,0.27167,0.174503,0.449241,0.262256,0.670898,0.826134,0.11717,0.812271,0.638666,0.802273,1,0.957033,0.436021,0.456376,0.077834,0.486902,0.203884,0.882503,0.013211,0.019781,0,0.128889,0.252736,0.571429,0.139739,0.252736,Colin_Powell
0.208685,0.412319,0.741494,0.362234,0.345228,0.586147,0.360505,0.690978,0.736557,0.143106,0.679271,0.389112,0.911694,1,0.957033,0.535114,0.604027,0.094736,0.474208,0.328426,0.863572,0.489043,0.516621,0.004551,0,0.326201,0.285714,0.140048,0.326201,Colin_Powell
0.085477,0.335296,0.561985,0.19243,0.209193,0.36567,0.188597,0.588782,0.764844,0.156561,0.672597,0.721165,0.716059,1,0.957033,0.341238,0.395973,0.084876,0.45187,0.15546,0.830414,0.008577,0.068394,0,0.049794,0.21018,0.571429,0.073113,0.21018,Colin_Powell
0.041401,0.542819,0.526106,0.292911,0.134497,0.608562,0.286263,0.719471,0.867744,0.0814,0.807268,0.595179,0.839687,1,0.957033,0.455459,0.610738,0.097426,0.377146,0.228354,0.891784,0.441876,0.549137,0.002899,0.547865,0.305051,0.571429,0.165793,0.305051,Colin_Powell
0.164781,0.343409,1,0.903788,0.457565,0.677539,0.916654,0.86278,0.751986,0.135895,0.619492,0,0.998609,1,0.957033,0.951246,0.778523,0.021551,0.77637,0.283181,0.515221,0.645301,0,0.634421,0.413213,0.350842,0.571429,0.184245,0.350842,Colin_Powell
0.089597,0.243472,0.572844,0.142322,0.200802,0.654071,0.1396,0.551955,0.734133,0.152164,0.593244,0.769359,0.662318,1,0.957033,0.274216,0.630872,0.075794,0.186548,0.081485,0.87416,0.557672,0.028747,0.544925,0.411672,0.15024,0.285714,0.014855,0.15024,Colin_Powell
0.072168,0.406824,0.753666,0.369681,0.324786,0.558336,0.368266,0.811264,0.820643,0.119383,0.67598,0.251037,0.962006,1,0.957033,0.538547,0.510067,0.086897,0.499853,0.460147,0.827919,0.360613,0.241468,0.395476,0.023429,0.430741,0.285714,0.13217,0.430741,Colin_Powell
0.080674,0.203655,0.804285,0.228165,0.26875,0.262011,0.228481,0.665053,0.757275,0.214944,0.527114,0.514371,0.852189,1,0.957033,0.386443,0.228188,0.071192,0.633044,0.133657,0.607166,0.005362,0.065106,0,0,0.783036,0.285714,0.331301,0.783036,Colin_Powell
0.121006,0.269361,0.473246,0.127894,0.236853,0.434201,0.12418,0.505747,0.688305,0.159781,0.596695,0.774076,0.627197,1,0.957033,0.252934,0.395973,0.108627,0.289664,0.110679,0.780738,0.047657,0.010789,0.000037,0.110107,0.253746,0.285714,0.114846,0.253746,Colin_Powell
0.120956,0.564757,0.578599,0.337361,0.454822,0.440016,0.331219,0.735701,0.759067,0.172054,0.693787,0.323547,0.935351,1,0.957033,0.501835,0.42953,0.026011,0.567879,0.544206,0.843972,0.193919,0.217142,0,0.001019,0.306681,0.571429,0.121008,0.306681,Colin_Powell
0.144505,0.186501,0.65608,0.134228,0.415187,0.420208,0.132742,0.520264,0.630402,0.313408,0.476375,0.636692,0.750869,1,0.957033,0.263705,0.395973,0.064489,0.312244,0.287981,0.709277,0.14365,0.074294,0,0,0.175186,0.571429,0.09011,0.175186,Colin_Powell
0.11917,0.315084,0.79223,0.325774,0.325293,0.46851,0.325616,0.6373,0.717775,0.172111,0.600387,0.493776,0.865264,1,0.957033,0.491236,0.503356,0,0.524147,0.306959,0.803613,0.469089,0.000998,0.413948,0.231691,0.072435,0.571429,0.044708,0.072435,Colin_Powell
0.424674,0.18312,0.913082,0.323371,0.623244,0.552409,0.326464,0.559639,0.54498,0.269145,0.458841,0.334952,0.903193,1,0.957033,0.490679,0.597315,0.039075,0.456037,0.454533,0.775025,0.566639,0,0.630408,0.427615,0.103591,0.571429,0.136192,0.103591,Colin_Powell
0.089571,0.275023,0.710976,0.225977,0.306349,0.593701,0.224452,0.658913,0.747038,0.165373,0.571845,0.512034,0.861189,1,0.957033,0.384652,0.577181,0.043999,0.321995,0.245095,0.81379,0.427346,0.306068,0.552448,0.700631,0.187291,0.571429,0.069282,0.187291,Colin_Powell
0.107639,0.677808,0.715946,0.54876,0.185911,0.494893,0.544807,0.850286,0.888188,0.062551,0.863488,0.30133,0.955092,0.998362,0.96555,0.699858,0.516779,0.080148,0.727696,0.135893,0.902743,0.243649,0.391829,0.003902,0.000012,0.533336,0.285714,0.177801,0.533336,Colin_Powell
0.126492,0.36853,0.527149,0.197298,0.30052,0.558737,0.192747,0.600296,0.721522,0.185275,0.650652,0.583736,0.815792,1,0.957033,0.344022,0.530201,0.079324,0.30306,0.360707,0.847226,0.018096,0.188777,0.306323,0,0.062332,0.571429,0.102829,0.062332,Colin_Powell
