haralick01,haralick02,haralick03,haralick04,haralick05,haralick06,haralick07,haralick08,haralick09,haralick10,haralick11,haralick12,haralick13,area,perimetro,'desvio padrao',mediana,curtose,variância,lacunaridade,'dimensao fractal','sucolaridade de cima para baixo','sucolaridade da direita para a esquerda','sucolaridade de baixo para cima','sucolaridade da esquerda para a direita','desvio padrão histograma','mediana histograma','curtose histograma','variancia histograma',classe
0.797485,0.094618,0.908108,0.238226,0.734401,0.661271,0.237074,0.426341,0.371742,0.227547,0.325159,0.358776,0.89646,1,0.833261,0.414401,0.564972,0.092953,0.241929,0.411475,0.830108,0.778403,0.737074,0.666057,0.69522,0.125549,0.6,0.113277,0.125549,Alvaro_Uribe
0.007045,0.456711,0.652916,0.338051,0.129003,0.518798,0.327179,0.81571,0.924049,0.059867,0.746401,0.46728,0.936136,1,0.833261,0.521783,0.457627,0.055805,0.40172,0.271928,0.882629,0.31931,0.244246,0.529896,0,0.178161,0.6,0.172715,0.178161,Alvaro_Uribe
0.044119,0.263396,0.669516,0.205717,0.295174,0.632899,0.199585,0.621246,0.707347,0.112629,0.552515,0.540764,0.868797,1,0.833261,0.382138,0.59887,0.283706,0.232255,0.400479,0.84753,0.76093,0.860636,0.798107,0.689444,0.303752,0.6,0.288995,0.303752,Alvaro_Uribe
0.048791,0.309838,0.640018,0.221712,0.211728,0.577711,0.214351,0.618418,0.730451,0.117115,0.640021,0.602495,0.834653,1,0.833261,0.392485,0.59887,0.069879,0.264142,0.257744,0.862813,0.69911,0.548991,0.661141,0.807607,0.265447,0.6,0.302149,0.265447,Amelie_Mauresmo
0.017236,0.491629,0.75405,0.493309,0.150132,0.572714,0.482327,0.852831,0.890486,0.055429,0.76789,0.354266,0.964242,1,0.833261,0.65898,0.621469,0.065526,0.472805,0.291881,0.880006,0.656216,0.590786,0.65936,0.000049,0.399096,0.4,0.308508,0.399096,Amelie_Mauresmo
0.024348,0.394128,0.729819,0.365787,0.27041,0.414515,0.356851,0.841529,0.855942,0.105338,0.654493,0.313014,0.970025,1,0.833261,0.53998,0.418079,0.057476,0.497044,0.448401,0.858465,0.436501,0.256489,0.415227,0,0.182098,0.6,0.045121,0.182098,Amelie_Mauresmo
0.04567,0.273044,0.69341,0.228168,0.365367,0.247419,0.221889,0.711779,0.741232,0.144236,0.561489,0.392478,0.938655,1,0.833261,0.402633,0.237288,0.130588,0.528785,0.557921,0.747854,0.005537,0,0,0,0.36682,0.4,0.273263,0.36682,Amelie_Mauresmo
0.006337,0.57962,0.745462,0.562444,0.157858,0.586888,0.549355,0.929828,0.955008,0.045688,0.808838,0.291467,0.98058,1,0.833261,0.708739,0.564972,0.054768,0.499914,0.324298,0.903821,0.584405,0.524371,0.588286,0,0.226973,0.4,0.069923,0.226973,Amelie_Mauresmo
0.035688,0.186756,0.767192,0.204389,0.251716,0.372964,0.200426,0.693097,0.771594,0.154161,0.539024,0.510614,0.894045,1,0.833261,0.37415,0.361582,0.094805,0.375073,0.240175,0.875168,0.16534,0.000097,0.012661,0,0.238578,0.4,0.131288,0.238578,Amelie_Mauresmo
0.026189,0.247211,0.8567,0.39581,0.27502,0.451132,0.391218,0.843703,0.828077,0.138071,0.579283,0.275062,0.974985,1,0.833261,0.567854,0.451977,0.067593,0.488868,0.352434,0.814123,0.421748,0.308778,0.523712,0,0.295305,0.4,0.094488,0.295305,Amelie_Mauresmo
0.046668,0.142996,0.856323,0.241396,0.396551,0.257448,0.238887,0.719138,0.727281,0.210244,0.451449,0.362023,0.945655,1,0.833261,0.413897,0.220339,0.052957,0.526506,0.445365,0.774831,0.001194,0.000401,0,0.115882,0.266259,0.2,0.081351,0.266259,Amelie_Mauresmo
0.027019,0.425399,0.629169,0.295523,0.243495,0.517796,0.285299,0.766769,0.814881,0.098851,0.660341,0.403913,0.943122,1,0.833261,0.475693,0.508475,0.120226,0.364624,0.384588,0.899462,0.576358,0.508666,0.595738,0.669219,0.328304,0.4,0.173039,0.328304,Amelie_Mauresmo
0.095802,0.226184,0.794734,0.272785,0.474236,0.451741,0.268091,0.651605,0.618479,0.189996,0.491074,0.318073,0.946852,1,0.833261,0.448553,0.361582,0.06535,0.384163,0.607681,0.761301,0.391355,0.20997,0.376354,0,0.144708,0.4,0.024181,0.144708,Amelie_Mauresmo
0.109811,0.116477,0.733052,0.116286,0.47957,0.339615,0.113819,0.437822,0.486956,0.274743,0.375427,0.599692,0.769564,1,0.833261,0.261243,0.361582,0.227311,0.286212,0.291286,0.840246,0.007432,0,0,0.022943,0.102509,0.6,0.024535,0.102509,Andre_Agassi
0.064817,0.304684,0.8551,0.477095,0.363551,0.508635,0.471332,0.792952,0.747528,0.107619,0.601787,0.247696,0.97524,1,0.833261,0.639887,0.322034,0.043073,0.502914,0.45194,0.798711,0.370892,0.219893,0.439147,0,0.187438,0.4,0.066036,0.187438,Andre_Agassi
0.039442,0.122912,0.856554,0.212189,0.33582,0.370212,0.210085,0.698165,0.722848,0.194931,0.424835,0.40955,0.927534,1,0.833261,0.383682,0.322034,0.076506,0.382343,0.32724,0.793831,0.221118,0.001166,0.296838,0.115785,0.445671,0.4,0.458163,0.445671,Andre_Agassi
0.036324,0.274265,0.747112,0.273504,0.315568,0.483305,0.267448,0.738602,0.782282,0.107088,0.594971,0.408217,0.937357,1,0.833261,0.454924,0.468927,0.084503,0.368561,0.413854,0.876554,0.280033,0,0.027322,0.32412,0.136979,0.4,0.055422,0.136979,Andre_Agassi
0.052464,0.131909,0.720922,0.124162,0.357985,0.163634,0.121301,0.561886,0.67392,0.247446,0.456414,0.635072,0.787597,1,0.833261,0.264527,0.169492,0.065653,0.445477,0.202041,0.599554,0,0.000073,0.000244,0.000376,0.174296,0.4,0.10541,0.174296,Andre_Agassi
0.021044,0.279087,0.754428,0.285108,0.178625,0.422761,0.278981,0.748504,0.839613,0.108057,0.648522,0.495557,0.912779,1,0.833261,0.462462,0.446328,0.081668,0.416624,0.16898,0.892331,0.169856,0.341196,0.034409,0.312254,0.202604,0.4,0.067159,0.202604,Andre_Agassi
0.072452,0.14345,0.731193,0.13939,0.338746,0.205764,0.136288,0.567802,0.625326,0.164243,0.463454,0.537345,0.850549,1,0.833261,0.287717,0.186441,0.196857,0.427363,0.26629,0.689599,0.020389,0.010992,0,0.000315,0.213355,0.4,0.126953,0.213355,Andre_Agassi
0.039551,0.340479,0.530852,0.187629,0.241206,0.33927,0.179204,0.624998,0.741255,0.106904,0.646709,0.595281,0.842862,1,0.833261,0.350254,0.350282,0.155884,0.37589,0.334591,0.860139,0.06385,0.000194,0.000561,0,0.117554,0.6,0.171184,0.117554,Andre_Agassi
0.080356,0.167099,0.790886,0.203261,0.38207,0.292107,0.19985,0.595025,0.616201,0.134693,0.478211,0.445094,0.899112,1,0.833261,0.377899,0.237288,0.190332,0.443828,0.452715,0.725457,0.107113,0.000279,0.145955,0.02224,0.118552,0.4,0.033873,0.118552,Andre_Agassi
0.029692,0.271093,0.685858,0.221284,0.247982,0.28298,0.215021,0.717299,0.799978,0.132401,0.593423,0.496712,0.904788,1,0.833261,0.39166,0.265537,0.077187,0.470287,0.268061,0.820307,0.013523,0.125663,0,0.000934,0.177098,0.4,0.078433,0.177098,Andre_Agassi
0.152719,0.064639,0.866222,0.134142,0.667741,0.640325,0.13325,0.540584,0.452141,0.253171,0.229473,0.275944,0.937234,1,0.833261,0.2838,0.559322,0.121287,0.156738,0.510229,0.761691,0.591542,0.610025,0.816428,0.787515,0.176566,0.4,0.125096,0.176566,Andy_Roddick
0.075892,0.280482,0.571046,0.168757,0.352656,0.731712,0.16193,0.56847,0.63821,0.143101,0.564314,0.553063,0.844912,1,0.833261,0.327458,0.711864,0.175346,0.157864,0.421704,0.826263,0.876644,0.872187,0.867511,0.848969,0.256031,0.4,0.173565,0.256031,Andy_Roddick
0.049787,0.148077,0.752493,0.155999,0.30797,0.274205,0.15286,0.609192,0.690081,0.193463,0.480712,0.559756,0.854108,1,0.833261,0.316979,0.288136,0.112673,0.400415,0.200573,0.744801,0.015036,0,0,0,0.29745,0.6,0.254269,0.29745,Andy_Roddick
0.053051,0.224494,0.914819,0.521058,0.350832,0.415458,0.517823,0.786169,0.736986,0.155939,0.541401,0.247173,0.974129,0.99874,0.842613,0.678051,0.502825,0.052322,0.626649,0.36344,0.805445,0,0.526934,0.38227,0.563152,0.218233,0.4,0.050241,0.218233,Andy_Roddick
0.035328,0.116546,0.874298,0.22525,0.277072,0.456639,0.223401,0.709982,0.744147,0.149986,0.446974,0.421044,0.928411,1,0.833261,0.400556,0.440678,0.089824,0.339375,0.214943,0.86022,0.421514,0.398975,0.000024,0.5843,0.397491,0.4,0.146996,0.397491,Andy_Roddick
0.017395,0.423711,0.734849,0.399787,0.24813,0.421571,0.390203,0.845566,0.874777,0.079069,0.683375,0.320547,0.969773,1,0.833261,0.576422,0.429379,0.084448,0.524249,0.385982,0.884585,0.507414,0.417777,0.460968,0,0.121225,0.4,0.032641,0.121225,Andy_Roddick
0.021189,0.415181,0.66232,0.31562,0.190385,0.572813,0.3058,0.800834,0.857477,0.066751,0.703242,0.404422,0.948144,1,0.833261,0.500468,0.553672,0.117606,0.34959,0.354351,0.898248,0.747665,0.644982,0.604545,0.697185,0.143982,0.4,0.04422,0.143982,Andy_Roddick
0.066731,0.304875,0.646367,0.221851,0.401852,0.703619,0.214632,0.673883,0.672416,0.122031,0.567017,0.370373,0.93767,1,0.833261,0.392233,0.683616,0.151025,0.209197,0.538673,0.809641,0.877653,0.801606,0.750805,0.811854,0.163875,0.4,0.052468,0.163875,Andy_Roddick
0.024246,0.356981,0.770577,0.383743,0.241461,0.469566,0.375963,0.822197,0.843053,0.084866,0.653073,0.333139,0.964962,1,0.833261,0.563349,0.480226,0.066883,0.472687,0.373975,0.884585,0.006903,0.494625,0.399627,0.530066,0.247392,0.4,0.094668,0.247392,Andy_Roddick
0.028217,0.269752,0.79598,0.323792,0.282808,0.443652,0.31815,0.811194,0.823187,0.116914,0.589481,0.333187,0.962798,1,0.833261,0.502646,0.384181,0.070503,0.435914,0.406964,0.816075,0.301406,0,0.381331,0.164802,0.302596,0.4,0.125817,0.302596,Andy_Roddick
0.029915,0.316139,0.758317,0.326427,0.262073,0.501524,0.319482,0.794353,0.81105,0.120343,0.626974,0.345021,0.958708,1,0.833261,0.512166,0.516949,0.104249,0.406144,0.269134,0.861926,0.619424,0.463641,0.566379,0,0.417477,0.4,0.136513,0.417477,Angelina_Jolie
0.043757,0.303725,0.473846,0.148052,0.281625,0.592889,0.140446,0.60577,0.731099,0.102378,0.61132,0.612018,0.831861,1,0.833261,0.298751,0.531073,0.149467,0.186504,0.252821,0.905612,0.693647,0.639273,0.718104,0.756066,0.116686,0.6,0.072918,0.116686,Angelina_Jolie
0.070791,0.241202,0.614992,0.162256,0.384362,0.586058,0.156507,0.57717,0.624389,0.148019,0.503129,0.49982,0.872593,1,0.833261,0.325871,0.559322,0.20817,0.210275,0.386972,0.897829,0.763501,0,0.711541,0.722276,0.309135,0.2,0.123695,0.309135,Angelina_Jolie
0.128369,0.1353,0.629668,0.094673,0.520621,0.465677,0.091549,0.423108,0.473927,0.207287,0.377164,0.613972,0.755213,1,0.833261,0.221984,0.463277,0.184302,0.17775,0.500943,0.860139,0.356458,0,0.475483,0.239687,0.113117,0.6,0.120294,0.113117,Angelina_Jolie
0.019704,0.40255,0.817989,0.522214,0.187606,0.771651,0.513927,0.836882,0.85553,0.060357,0.716864,0.32845,0.966771,1,0.833261,0.689291,0.762712,0.182218,0.37623,0.288538,0.800978,0.826514,0.90356,0.816745,0.735877,0.438207,0.4,0.363625,0.438207,Angelina_Jolie
0.081543,0.070293,0.849523,0.129298,0.465823,0.288391,0.128218,0.573443,0.578406,0.265726,0.323267,0.435375,0.894838,1,0.833261,0.276028,0.288136,0.147068,0.337459,0.266755,0.689816,0.047804,0,0,0.01331,0.308098,0.3,0.070054,0.308098,Angelina_Jolie
0.038107,0.377021,0.874298,0.647049,0.267618,0.309337,0.640196,0.881847,0.843547,0.093295,0.685387,0.216747,0.986333,0.988284,0.911152,0.771455,0.344633,0.018335,0.853571,0.332636,0.868439,0.394874,0.000255,0.23235,0.146579,0.336464,0.4,0.154312,0.336464,Angelina_Jolie
0.015268,0.2036,0.866721,0.350856,0.220821,0.415632,0.347248,0.849017,0.864146,0.113608,0.557245,0.327009,0.967847,1,0.833261,0.533958,0.415254,0.054896,0.492325,0.149231,0.873722,0.413528,0.361626,0.514466,0,0.459412,0.4,0.243064,0.459412,Angelina_Jolie
0.102515,0.150071,0.515371,0.077257,0.386952,0.500674,0.073614,0.413048,0.523403,0.202653,0.442859,0.720433,0.659548,1,0.833261,0.190669,0.480226,0.240835,0.137312,0.326562,0.914389,0.584528,0.509747,0.524554,0,0.169228,0.4,0.044121,0.169228,Angelina_Jolie
0.019997,0.242338,0.761814,0.256062,0.205747,0.528566,0.250814,0.74439,0.839092,0.108145,0.605787,0.508668,0.90813,1,0.833261,0.434308,0.519774,0.056951,0.321574,0.163417,0.892462,0.614072,0.584749,0.572185,0.592805,0.145378,0.4,0.021157,0.145378,Angelina_Jolie
0.095161,0.152686,0.615976,0.102499,0.415635,0.777174,0.098926,0.447791,0.525475,0.161947,0.438688,0.645864,0.740718,1,0.833261,0.231523,0.734463,0.224308,0.084137,0.378381,0.693348,0.951716,0.919872,0.918533,0.928913,0.162178,0.6,0.036482,0.162178,Ann_Veneman
0.053483,0.273267,0.702999,0.23544,0.350974,0.699604,0.229196,0.673617,0.700336,0.136073,0.553313,0.423491,0.922215,1,0.833261,0.414625,0.683616,0.184631,0.227945,0.49332,0.843914,0.786155,0.755281,0.793569,0.832565,0.367048,0.4,0.24586,0.367048,Ann_Veneman
0.033687,0.449117,0.49841,0.232994,0.227594,0.661584,0.22174,0.717459,0.785643,0.081077,0.675805,0.455506,0.923135,1,0.833261,0.40607,0.59322,0.161005,0.236642,0.480977,0.882324,0.818332,0.778856,0.756074,0.780138,0.171064,0.6,0.095178,0.171064,Ann_Veneman
0.036119,0.473573,0.558596,0.278619,0.254404,0.476694,0.26693,0.766257,0.82928,0.074589,0.719022,0.431417,0.936639,1,0.833261,0.453774,0.40678,0.095052,0.373021,0.363602,0.910217,0.311583,0.400104,0.48446,0.001432,0.249511,0.5,0.15599,0.249511,Ann_Veneman
0.057405,0.296791,0.45037,0.138219,0.244332,0.681736,0.130754,0.539785,0.672079,0.106833,0.607524,0.674013,0.765356,1,0.833261,0.289041,0.649718,0.213511,0.14853,0.368898,0.836213,0.84368,0.868021,0.823197,0.784385,0.122158,0.6,0.058051,0.122158,Ann_Veneman
0.076278,0.108136,0.66717,0.085456,0.397059,0.551042,0.083051,0.477909,0.569688,0.214635,0.399034,0.658472,0.737781,1,0.833261,0.203234,0.514124,0.162684,0.129015,0.220273,0.899462,0.603465,0.583523,0.711663,0.721281,0.267759,0.4,0.097453,0.267759,Ann_Veneman
0.010597,0.383923,0.682362,0.308461,0.137089,0.629275,0.299489,0.805133,0.904858,0.062905,0.72272,0.479913,0.92954,1,0.833261,0.487446,0.59887,0.061282,0.310186,0.235285,0.893784,0.658984,0.550643,0.653725,0.747161,0.129055,0.6,0.069707,0.129055,Ann_Veneman
0.017731,0.411747,0.623285,0.282802,0.158559,0.731734,0.272893,0.756609,0.859754,0.057389,0.721922,0.500817,0.915186,1,0.833261,0.467437,0.694915,0.126647,0.250839,0.248796,0.845836,0.801179,0.824538,0.846275,0.805302,0.105603,0.6,0.043756,0.105603,Ann_Veneman
0.026974,0.179494,0.773886,0.202482,0.228778,0.503373,0.198715,0.715523,0.800489,0.117519,0.543817,0.500905,0.903236,1,0.833261,0.372334,0.451977,0.090955,0.287975,0.164601,0.88334,0.40302,0,0.009234,0.476608,0.286161,0.4,0.123715,0.286161,Ann_Veneman
0.054363,0.189192,0.728386,0.179585,0.343321,0.566075,0.175412,0.609806,0.672118,0.175845,0.492731,0.526481,0.870934,1,0.833261,0.345138,0.553672,0.09168,0.234682,0.283752,0.880117,0.661371,0.607244,0.671277,0.730199,0.368971,0.4,0.339538,0.368971,Ann_Veneman
0.020224,0.508186,0.344267,0.201606,0.135997,0.514782,0.188496,0.690226,0.843634,0.056378,0.759487,0.605178,0.85776,1,0.833261,0.369073,0.474576,0.119032,0.278075,0.248036,0.949683,0.210757,0.000061,0.019772,0.000206,0.168186,0.4,0.048645,0.168186,Anna_Kournikova
