haralick01,haralick02,haralick03,haralick04,haralick05,haralick06,haralick07,haralick08,haralick09,haralick10,haralick11,haralick12,haralick13,area,perimetro,'desvio padrao',mediana,curtose,variância,lacunaridade,'dimensao fractal','sucolaridade de cima para baixo','sucolaridade da direita para a esquerda','sucolaridade de baixo para cima','sucolaridade da esquerda para a direita',lbp1,lbp2,lbp3,lbp4,lbp5,lbp6,lbp7,lbp8,lbp9,lbp10,lbp11,lbp12,lbp13,lbp14,lbp15,lbp16,lbp17,lbp18,lbp19,lbp20,lbp21,lbp22,lbp23,lbp24,lbp25,lbp26,lbp27,lbp28,lbp29,lbp30,lbp31,lbp32,lbp33,lbp34,lbp35,lbp36,lbp37,lbp38,lbp39,lbp40,lbp41,lbp42,lbp43,lbp44,lbp45,lbp46,lbp47,lbp48,lbp49,lbp50,lbp51,lbp52,lbp53,lbp54,lbp55,lbp56,lbp57,lbp58,lbp59,classe
0.000578,145.438602,0.903978,758.249096,0.163798,237.330804,2887.55778,7.647216,11.263516,0.000325,4.458894,-0.322356,0.993039,3969,252,27.588257,119,1.025679,0.232489,0.103717,1.736828,0.004067,0.003607,0.000084,0.000002,0.142857,0.049474,0.014224,0.03154,0.03525,0.003092,0.030921,0.05504,0.012369,0.004947,0,0.001237,0.026592,0.003711,0.055659,0.123067,0.035869,0.008658,0.003711,0.001855,0.003092,0,0.003092,0.002474,0.029685,0.004329,0.003092,0.002474,0.06308,0.002474,0.090909,0.058751,0.008658,0.003092,0.001237,0.001855,0.002474,0,0.001237,0.001237,0,0,0,0,0.002474,0,0,0.002474,0.018553,0.003711,0.002474,0.001855,0.003092,0,0.001855,0.001237,0.032777,0.000618,0.005566,Ariel_Sharon
0.000382,145.117205,0.940739,1227.061216,0.142413,262.319106,4763.127659,8.05104,11.676253,0.000254,4.524692,-0.356166,0.996607,3969,252,35.32925,131,-0.592911,0.268945,0.097734,1.663274,0.007858,0.011138,0.000003,0.008107,0.094395,0.038348,0.012979,0.032448,0.034218,0.00118,0.036578,0.042478,0.00708,0.00236,0.00118,0.00118,0.023009,0.00177,0.062537,0.058997,0.043068,0.00885,0.00413,0.00295,0.00354,0,0.00295,0.00236,0.026549,0.00531,0.00354,0.00354,0.077286,0.00413,0.181711,0.077876,0.00649,0.00531,0.00059,0,0,0,0.00177,0.00118,0.00059,0,0,0,0.00177,0,0.00059,0.00118,0.030678,0.00295,0.00236,0.00059,0.00059,0,0.00059,0.00177,0.034218,0.00295,0.00531,Ariel_Sharon
0.000355,171.034154,0.950424,1729.333381,0.132105,235.898996,6746.299368,8.270361,11.825913,0.000205,4.651485,-0.387511,0.998221,3969,252,42.07838,113,-0.274878,0.355141,0.095954,1.606671,0.005569,0.005381,0.009313,0.009559,0.106635,0.049763,0.012441,0.03436,0.035545,0.002962,0.037322,0.075237,0.017773,0.001777,0.000592,0.00237,0.024882,0.002962,0.065758,0.148104,0.020142,0.014218,0.00237,0.004147,0.001185,0.000592,0.003555,0.006517,0.026066,0.003555,0.000592,0.002962,0.042062,0.003555,0.104265,0.09064,0.004739,0.001185,0,0.001777,0,0,0,0.001185,0.000592,0,0,0,0,0,0.000592,0.001185,0.012441,0.005924,0.000592,0.001777,0.000592,0,0,0.001185,0.018957,0.000592,0.001777,Ariel_Sharon
0.000421,122.305242,0.960892,1567.381357,0.153031,257.428976,6147.220188,8.066834,11.571839,0.000276,4.440623,-0.375085,0.997471,3969,252,40.06817,127,0.432488,0.311748,0.097264,1.675298,0.008373,0.006991,0.010814,0,0.090074,0.068015,0.012868,0.036152,0.023897,0.002451,0.021446,0.064951,0.003676,0.002451,0.000613,0.001225,0.025123,0.001225,0.058211,0.185662,0.043505,0.014093,0.001838,0.003676,0.003064,0,0.001838,0.002451,0.018382,0.001225,0.000613,0.000613,0.051471,0.001225,0.125613,0.074755,0.005515,0.002451,0.000613,0,0,0,0.000613,0.001225,0.001225,0,0,0,0,0,0,0.003064,0.016544,0.004289,0.000613,0,0.000613,0,0.003064,0,0.014093,0,0.003676,Ariel_Sharon
0.00056,110.822048,0.956525,1277.288975,0.182681,209.406192,4998.333854,7.844,11.275439,0.00035,4.313197,-0.367294,0.996692,3969,252,36.118302,107,1.174428,0.345614,0.099157,1.562514,0.001245,0.002468,0,0.000031,0.087448,0.034503,0.010113,0.028554,0.035693,0.00238,0.042237,0.077335,0.017252,0.001785,0.001785,0.00238,0.039262,0.003569,0.057109,0.108269,0.044021,0.007733,0.001785,0.005949,0.001785,0,0.00238,0.004759,0.029744,0.001785,0,0.001785,0.080309,0.005949,0.108864,0.083284,0.006544,0.000595,0,0.000595,0.00119,0,0,0.00238,0,0,0,0,0.00238,0,0.000595,0.00238,0.019631,0.00238,0.000595,0.000595,0,0.000595,0,0.00119,0.023795,0.000595,0.004164,Ariel_Sharon
0.000669,102.26572,0.94034,858.847049,0.186256,234.867403,3333.122474,7.669585,11.067849,0.00034,4.235218,-0.357491,0.995695,3969,252,29.600571,117,0.699698,0.251435,0.10412,1.649726,0.002228,0.000258,0.001002,0.000008,0.151536,0.041638,0.010239,0.024573,0.060751,0.002048,0.036177,0.062799,0.010922,0.00273,0,0.001365,0.032765,0.004096,0.041638,0.133788,0.038908,0.012969,0.003413,0.00273,0.001365,0.002048,0.004096,0.002048,0.025256,0.004096,0.002048,0.005461,0.050512,0.004096,0.075768,0.065529,0.009556,0.00273,0,0.002048,0.004778,0,0,0.001365,0.000683,0.000683,0,0,0.001365,0,0,0.002048,0.022526,0.008191,0.000683,0.001365,0.001365,0,0,0,0.020478,0.001365,0.001365,Ariel_Sharon
0.000778,125.639796,0.937241,1006.539182,0.185035,321.211813,3900.51693,7.3295,10.811636,0.000328,4.275474,-0.307924,0.989462,3969,252,32.575029,165,10.733103,0.203246,0.111683,1.281378,0.018645,0.019434,0.019236,0.018422,0.148858,0.051584,0.012528,0.023581,0.036109,0.003685,0.033161,0.056743,0.017686,0.004422,0.001474,0.002211,0.033898,0.002211,0.030214,0.087693,0.058954,0.011054,0.001474,0.002211,0.002211,0,0.001474,0.000737,0.033161,0.005158,0.000737,0.003685,0.074429,0.005158,0.070007,0.043478,0.017686,0.003685,0.000737,0,0.002948,0.000737,0.000737,0,0.000737,0.000737,0,0,0.002211,0,0.001474,0.005158,0.036846,0.005895,0.001474,0.002948,0.005895,0,0.000737,0.002211,0.042004,0.002211,0.002948,Ariel_Sharon
0.000871,235.36132,0.942286,2040.772313,0.165969,173.656443,7927.727933,8.120667,11.597749,0.000254,4.813827,-0.384865,0.997926,3969,252,45.386763,92,-0.862707,0.524143,0.10065,1.581378,0.000048,0.002355,0,0,0.098712,0.059473,0.011036,0.022685,0.034948,0.007357,0.0374,0.055181,0.014715,0.001226,0.001839,0.000613,0.042305,0.001226,0.053955,0.092581,0.052115,0.014715,0.001226,0.003679,0.003066,0.000613,0.001226,0.004292,0.030043,0.002452,0.001226,0.001226,0.060699,0.004292,0.142857,0.075414,0.003066,0.003066,0,0,0,0,0,0.000613,0.000613,0,0,0,0,0,0,0.000613,0.025751,0.006131,0,0.001226,0.000613,0.000613,0.000613,0.001839,0.017167,0.001226,0.002452,Ariel_Sharon
0.000392,207.456166,0.930169,1488.326642,0.140415,271.212853,5745.850403,8.000552,11.687207,0.000214,4.749762,-0.347572,0.996155,3969,252,38.982287,140,1.211524,0.287902,0.098199,1.75231,0.009896,0.009441,0.000238,0.000014,0.128037,0.070256,0.015758,0.022981,0.068943,0.007223,0.040709,0.079448,0.014445,0.001313,0.001313,0.000657,0.036113,0.001313,0.039396,0.070256,0.047932,0.019041,0.003283,0.002626,0.002626,0,0.002626,0.004596,0.022324,0.003283,0.00197,0.00394,0.06763,0.002626,0.091924,0.045305,0.006566,0.00394,0,0,0.000657,0.000657,0,0.001313,0.000657,0,0,0,0.000657,0,0.000657,0.002626,0.017728,0.00394,0.001313,0.000657,0.000657,0,0.000657,0.000657,0.030204,0.002626,0.00394,Ariel_Sharon
0.000499,156.852108,0.948329,1521.161731,0.155784,294.20057,5927.794815,7.856896,11.412287,0.000263,4.51784,-0.352978,0.996057,3969,252,39.388582,154,1.492093,0.268192,0.103411,1.605581,0.015549,0.017634,0.016414,0.014292,0.148097,0.044291,0.015917,0.015917,0.048443,0.002768,0.029758,0.047751,0.018685,0.00346,0.000692,0,0.025606,0.002076,0.040138,0.073356,0.059516,0.012457,0.002076,0.00346,0.005536,0,0.002076,0.002768,0.024913,0.006228,0.002076,0.00346,0.082353,0.006228,0.084429,0.050519,0.017993,0.002768,0,0,0.007612,0,0,0.00346,0.002768,0,0,0.000692,0.006228,0.000692,0.001384,0.002768,0.029758,0.00346,0.002076,0.000692,0.002768,0,0.000692,0.002076,0.042907,0.000692,0.00346,Ariel_Sharon
0.000491,207.765105,0.898661,1025.099807,0.142261,304.691079,3892.634123,7.808266,11.449422,0.000235,4.670473,-0.33381,0.994644,3969,252,31.994031,159,0.527304,0.210086,0.10709,1.619316,0.015826,0.017697,0.015917,0.014175,0.141035,0.034727,0.019135,0.031184,0.065911,0.00567,0.029057,0.068746,0.009213,0.002126,0.001417,0.002835,0.030475,0.003544,0.04394,0.070872,0.032601,0.004252,0.000709,0.000709,0.002835,0,0.000709,0.002126,0.02197,0.002126,0.002126,0.002126,0.072998,0.000709,0.083629,0.062367,0.013466,0,0.000709,0.000709,0.000709,0,0.000709,0.000709,0,0,0,0,0.002835,0,0.001417,0.004252,0.048901,0.004252,0,0.000709,0.002126,0,0.001417,0.001417,0.053863,0.003544,0.006378,Ariel_Sharon
0.000491,113.741427,0.949123,1119.946814,0.154683,263.145565,4366.045829,7.802694,11.35383,0.000305,4.366555,-0.345893,0.995458,3969,252,33.771148,135,1.417094,0.25708,0.097924,1.704826,0.010719,0.013313,0.012184,0.009474,0.138154,0.03938,0.012912,0.025823,0.049709,0.003228,0.032924,0.045836,0.012266,0.001291,0,0.000646,0.031633,0.005165,0.051646,0.092963,0.051646,0.009684,0.001937,0.000646,0.002582,0,0.001291,0.003873,0.031633,0.001937,0,0.004519,0.086507,0.003873,0.084571,0.065203,0.013557,0.001291,0.000646,0.001291,0.003228,0.000646,0.000646,0,0,0,0,0,0.000646,0,0.001291,0.005165,0.020658,0.007101,0.001291,0.002582,0.003228,0,0.000646,0.002582,0.036152,0.000646,0.003228,Ariel_Sharon
0.000295,257.1574,0.929608,1828.770769,0.112567,236.290978,7057.925677,8.311484,12.024501,0.000188,4.937843,-0.367857,0.99771,3969,252,43.0011,122,-0.589493,0.363804,0.097762,1.762114,0.00565,0.008772,0.000111,0.007245,0.108708,0.046756,0.016365,0.023378,0.030976,0.002338,0.0263,0.041496,0.007013,0.002338,0,0.002338,0.038574,0.002338,0.056692,0.105202,0.057276,0.016365,0.004091,0.002922,0.002922,0,0.001753,0.004091,0.028638,0.001753,0.002338,0.000584,0.071888,0.002338,0.156049,0.066628,0.007598,0.003507,0.000584,0.001169,0.000584,0,0.001169,0,0,0,0,0,0,0,0,0.001753,0.01578,0.002922,0.001169,0.000584,0.002338,0,0.001753,0.002338,0.021625,0.001753,0.002922,Ariel_Sharon
0.000459,126.803158,0.959931,1585.162102,0.16114,268.630301,6213.845251,7.99339,11.471405,0.000283,4.430378,-0.372048,0.997219,3969,252,40.161095,140,1.093535,0.299359,0.097957,1.684368,0.010467,0.000006,0.010703,0.006481,0.13885,0.027349,0.012623,0.035764,0.048387,0.003506,0.034362,0.046283,0.014727,0,0,0.001403,0.037868,0.000701,0.050491,0.070827,0.040673,0.012623,0,0.003506,0.004909,0,0,0.002104,0.042777,0.003506,0.001403,0.001403,0.093268,0.00561,0.070827,0.06101,0.010519,0.000701,0.000701,0.002104,0.002104,0,0,0.000701,0,0,0,0,0.003506,0,0.003506,0.003506,0.038569,0.004909,0.000701,0.001403,0.004208,0,0,0.002104,0.04418,0.002805,0.007013,Ariel_Sharon
0.00062,85.828735,0.953979,933.749514,0.185095,212.578343,3649.169323,7.845148,11.229795,0.00032,4.166836,-0.370357,0.996772,3969,252,30.711518,104,0.242585,0.288288,0.103981,1.538785,0.00005,0.000005,0.000298,0,0.081774,0.039501,0.006237,0.042966,0.029799,0.002772,0.019404,0.119196,0.003465,0.001386,0.000693,0.000693,0.015246,0.002079,0.038808,0.122661,0.042273,0.009702,0.001386,0.004851,0.001386,0,0,0.004158,0.013167,0.002079,0.000693,0.002079,0.074151,0.001386,0.186417,0.047817,0.004158,0.001386,0,0.000693,0,0,0,0.000693,0.000693,0,0,0,0,0,0,0,0.033957,0.005544,0.001386,0.000693,0.000693,0,0.001386,0,0.027027,0.002079,0.001386,Ariel_Sharon
0.00041,260.857964,0.953107,2784.040573,0.151652,214.868518,10875.304327,8.295925,11.760379,0.000228,4.808779,-0.40239,0.998611,3969,252,53.038789,108,-1.264301,0.494118,0.108188,1.534389,0.006602,0,0.009021,0.004096,0.132952,0.028626,0.017812,0.026081,0.055344,0.001272,0.033715,0.033715,0.012087,0.003817,0.001272,0.001272,0.036896,0.003817,0.050254,0.061705,0.038168,0.004453,0.003181,0.000636,0.004453,0.000636,0.003181,0.003181,0.028626,0.003817,0.000636,0.004453,0.096056,0.005725,0.092239,0.062341,0.016539,0.001272,0,0.001272,0.005725,0,0.000636,0.001908,0.000636,0,0,0,0.005089,0.000636,0.001272,0.001908,0.036896,0.005089,0.000636,0.001272,0.003181,0,0.000636,0.001272,0.055344,0.001908,0.004453,Ariel_Sharon
0.000363,231.842758,0.941281,1978.796419,0.131805,237.512607,7683.342919,8.223071,11.796352,0.000198,4.801415,-0.382386,0.998059,3969,252,45.01486,124,0.219859,0.380264,0.10058,1.763201,0.004954,0.007854,0.000011,0.007829,0.130462,0.033566,0.018366,0.029132,0.030399,0.005066,0.036099,0.082964,0.026599,0.0038,0.001267,0.0038,0.035465,0.002533,0.050032,0.120963,0.040532,0.0038,0.0038,0.001267,0.006333,0.000633,0.002533,0.0038,0.033566,0.002533,0.001267,0.0019,0.053198,0.002533,0.08993,0.054465,0.015199,0.002533,0,0.000633,0.001267,0,0.001267,0.001267,0.001267,0,0,0,0.003167,0.000633,0.000633,0.001267,0.017733,0.003167,0,0.000633,0.003167,0,0.0019,0.0019,0.027232,0.0019,0.000633,Ariel_Sharon
0.000435,140.417957,0.961708,1835.26545,0.149074,237.844678,7200.643841,8.140296,11.619657,0.000251,4.497346,-0.385496,0.99795,3969,252,43.043941,109,-0.536178,0.360504,0.103456,1.473019,0.005698,0,0.006321,0.002482,0.119681,0.035239,0.010638,0.020612,0.035239,0.000665,0.023271,0.050532,0.021277,0.001995,0.000665,0,0.038564,0.000665,0.039894,0.076463,0.049202,0.013298,0.00133,0.001995,0.003989,0,0.00133,0.003989,0.03258,0.00266,0.00266,0.00266,0.085106,0.00266,0.12633,0.054521,0.019947,0.003324,0,0,0.00266,0,0.000665,0,0.00133,0,0,0,0.003324,0,0.000665,0.003324,0.035904,0.005319,0.00133,0,0.00266,0,0.000665,0.000665,0.053856,0.000665,0.003989,Ariel_Sharon
0.001284,197.458012,0.953883,2154.370633,0.238241,250.061718,8420.024521,7.552238,10.618772,0.000323,4.230725,-0.395868,0.99717,3969,252,47.062541,123,1.952916,0.374014,0.145164,1.681438,0.002837,0.002808,0.001572,0.000326,0.136564,0.069016,0.008076,0.030103,0.032305,0.004405,0.025698,0.074156,0.005874,0.002203,0,0.003671,0.03304,0.002203,0.052129,0.093245,0.033774,0.018355,0.002203,0.005874,0.001468,0,0.001468,0.00514,0.034508,0.002937,0.002203,0.005874,0.058003,0.002937,0.076358,0.080029,0.00514,0.000734,0,0,0.002937,0,0,0.000734,0.000734,0,0,0,0,0,0.001468,0.000734,0.028634,0.004405,0.001468,0.002203,0.002203,0,0.002203,0.000734,0.036711,0.000734,0.004405,Ariel_Sharon
0.000344,150.863908,0.958886,1837.915628,0.13971,203.421777,7200.798603,8.239498,11.826069,0.000261,4.582844,-0.37885,0.997915,3969,252,43.128472,95,-0.991871,0.423566,0.095832,1.534633,0.002665,0.003553,0.000121,0,0.09913,0.057971,0.008696,0.037681,0.027246,0.001739,0.023188,0.07942,0.011014,0.001739,0.001159,0.001739,0.021449,0.001739,0.074203,0.166957,0.028986,0.008696,0.001739,0.005797,0.003478,0,0.004638,0.001739,0.01971,0.004058,0.001159,0.005217,0.049275,0.001159,0.106667,0.074203,0.010435,0.001159,0,0.00058,0.00058,0,0.00058,0.002899,0,0,0,0,0.00058,0.00058,0.001159,0.005217,0.016232,0.004058,0.001159,0.00058,0.001159,0,0.001739,0.001159,0.015072,0.00058,0.002899,Ariel_Sharon
0.000429,160.62319,0.907595,870.583333,0.130846,260.479055,3321.710142,7.79172,11.55889,0.000223,4.621421,-0.314296,0.992895,3969,252,29.75488,133,-0.282144,0.228409,0.094595,1.761295,0.00806,0.005505,0.010218,0.000008,0.15138,0.05742,0.011931,0.0261,0.041014,0.002983,0.023863,0.071588,0.011186,0.003729,0.000746,0.001491,0.025354,0.000746,0.049217,0.094705,0.049963,0.012677,0.00522,0.00522,0.002237,0,0.003729,0.004474,0.020134,0.002237,0.001491,0.001491,0.05742,0.002237,0.075317,0.050708,0.016406,0.003729,0,0.000746,0.003729,0.000746,0.001491,0.003729,0,0,0,0,0.001491,0.000746,0.002983,0.002983,0.02088,0.00522,0,0,0.002983,0,0,0.001491,0.053691,0.002237,0.006711,Ariel_Sharon
0.000395,212.883465,0.945885,1973.414458,0.135883,281.41428,7680.774365,8.05698,11.713504,0.000203,4.780102,-0.35572,0.996707,3969,252,45.113704,146,1.621906,0.321778,0.098989,1.708068,0.013938,0,0.014069,0.011886,0.144484,0.046263,0.009253,0.017794,0.04484,0.003559,0.030605,0.078292,0.017794,0.00427,0.002135,0.002847,0.022064,0.002847,0.039858,0.069751,0.054804,0.014235,0.000712,0.002847,0.002135,0,0.002135,0.002847,0.034164,0.002847,0.001423,0.002847,0.067616,0.004982,0.096797,0.039858,0.017082,0.002135,0.000712,0.001423,0.00427,0,0,0.002847,0.000712,0.000712,0,0,0.004982,0,0.000712,0,0.041281,0.003559,0.000712,0.000712,0.00427,0,0.000712,0.002847,0.038434,0,0.004982,Ariel_Sharon
0.000482,192.349409,0.948948,1886.560934,0.162343,282.9887,7353.894326,8.004803,11.505124,0.000243,4.635176,-0.372925,0.997323,3969,252,43.776296,151,1.972888,0.310124,0.105123,1.640928,0.01394,0.01095,0.014144,0.000039,0.128383,0.038168,0.00694,0.021513,0.047883,0.00347,0.042332,0.063151,0.015267,0.002776,0.000694,0.001388,0.039556,0.00347,0.038168,0.088827,0.040944,0.017349,0.002082,0.004858,0.002776,0,0.002776,0.005552,0.020125,0.000694,0.001388,0.000694,0.1034,0.002082,0.094379,0.045802,0.011103,0.002082,0.002082,0,0.001388,0,0,0,0,0,0,0,0.002776,0,0.000694,0.004164,0.030534,0.002776,0.001388,0.002776,0.000694,0,0.001388,0,0.04372,0.001388,0.004164,Ariel_Sharon
