haralick01,haralick02,haralick03,haralick04,haralick05,haralick06,haralick07,haralick08,haralick09,haralick10,haralick11,haralick12,haralick13,area,perimetro,'desvio padrao',mediana,curtose,variância,lacunaridade,'dimensao fractal','sucolaridade de cima para baixo','sucolaridade da direita para a esquerda','sucolaridade de baixo para cima','sucolaridade da esquerda para a direita','desvio padrão histograma','mediana histograma','curtose histograma','variancia histograma',classe
0.012792,0.239533,0.784651,0.276916,0.168243,0.372047,0.271866,0.793898,0.884063,0.099686,0.620631,0.46318,0.93035,1,0.833261,0.45901,0.344633,0.062373,0.454474,0.126209,0.853103,0.21798,0.184366,0.000146,0.009367,0.267769,0.4,0.165447,0.267769,Abdullah_Gul
0.015818,0.365541,0.686718,0.297813,0.156811,0.528168,0.289303,0.779446,0.874072,0.080232,0.707157,0.48864,0.920783,1,0.833261,0.479535,0.531073,0.069725,0.360142,0.205849,0.890718,0.632074,0.614471,0.578393,0.590124,0.12436,0.6,0.04548,0.12436,Abdullah_Gul
0.012597,0.408969,0.671714,0.319035,0.142376,0.508462,0.309411,0.815691,0.902264,0.064517,0.747416,0.443112,0.940309,1,0.833261,0.501942,0.514124,0.084942,0.389481,0.222312,0.902899,0.600167,0.563797,0.55384,0.582092,0.114106,0.6,0.069259,0.114106,Abdullah_Gul
0.058024,0.127961,0.725912,0.123089,0.333995,0.359496,0.120335,0.560168,0.647998,0.21133,0.444232,0.598063,0.817198,1,0.833261,0.265433,0.361582,0.137366,0.275823,0.208685,0.868679,0.116207,0,0.000976,0.000243,0.154673,0.4,0.062326,0.154673,Abdullah_Gul
0.090428,0.101725,0.705329,0.091869,0.421868,0.46342,0.089683,0.454754,0.527539,0.268871,0.382753,0.634012,0.754381,1,0.833261,0.210124,0.446328,0.172912,0.168091,0.356651,0.903821,0.415484,0.315665,0.020968,0.000012,0.138704,0.5,0.035566,0.138704,Abdullah_Gul
0.100721,0.178393,0.864965,0.309002,0.478816,0.624789,0.305872,0.626499,0.577408,0.202517,0.434572,0.292365,0.950571,1,0.833261,0.495259,0.644068,0.191311,0.319358,0.582715,0.766406,0.752882,0.683971,0.78597,0.856564,0.072141,0.6,0.034357,0.072141,Abdullah_Gul
0.0108,0.512706,0.646289,0.372579,0.16276,0.405206,0.360312,0.851426,0.937425,0.042365,0.807392,0.422094,0.95081,1,0.833261,0.549809,0.344633,0.069244,0.513682,0.302114,0.898388,0.2057,0.300421,0.005879,0,0.264481,0.6,0.229695,0.264481,Abdullah_Gul
0.003194,0.699721,0.770112,0.737255,0.17962,0.509853,0.721747,1,0.974569,0.043336,0.833189,0.183136,0.99648,1,0.833261,0.834426,0.519774,0.026931,0.659649,0.259235,0.856689,0.419287,0.001093,0.556023,0.331898,0.279899,0.4,0.116503,0.279899,Abdullah_Gul
0.03951,0.228201,0.660327,0.173687,0.279529,0.571047,0.168373,0.635417,0.738143,0.127898,0.57612,0.575381,0.854957,1,0.833261,0.338515,0.553672,0.164941,0.224886,0.246919,0.904934,0.658603,0.579004,0.66735,0.732007,0.157137,0.4,0.086709,0.157137,Abdullah_Gul
0.050296,0.168993,0.747273,0.173332,0.269977,0.605143,0.169698,0.609431,0.693387,0.148959,0.512723,0.554885,0.856834,1,0.833261,0.344249,0.59322,0.177165,0.217634,0.199568,0.84587,0.800908,0.000024,0.73507,0.733402,0.348307,0.4,0.173153,0.348307,Adrien_Brody
0.027775,0.260625,0.717287,0.235626,0.215816,0.513289,0.229742,0.722035,0.803179,0.094384,0.614563,0.488202,0.909849,1,0.833261,0.417047,0.508475,0.112798,0.319137,0.17794,0.882324,0.647836,0.002903,0.523334,0.546481,0.195959,0.4,0.111097,0.195959,Adrien_Brody
0.002991,0.504896,0.717075,0.449367,0.092029,0.565495,0.437758,0.910063,0.969977,0.029352,0.82024,0.353056,0.970658,1,0.833261,0.627536,0.564972,0.084236,0.452501,0.125496,0.872054,0.712867,0.575591,0.549046,0.685671,0.181903,0.4,0.034822,0.181903,Adrien_Brody
0.030156,0.260094,0.820847,0.349077,0.314082,0.548632,0.343853,0.805242,0.806494,0.121731,0.578763,0.314396,0.964988,1,0.833261,0.532542,0.457627,0.043061,0.391199,0.27018,0.847655,0.391084,0,0.455333,0,0.4048,0.4,0.187404,0.4048,Adrien_Brody
0.067358,0.140781,0.889068,0.29041,0.431567,0.545083,0.288243,0.675519,0.651712,0.201424,0.444276,0.335349,0.94505,1,0.833261,0.475117,0.576271,0.126288,0.347821,0.305261,0.824304,0.708339,0,0.688085,0.545244,0.268441,0.4,0.285656,0.268441,Adrien_Brody
0.01429,0.404029,0.824603,0.538787,0.217975,0.551671,0.530552,0.896196,0.893899,0.074245,0.699539,0.264191,0.981143,1,0.833261,0.695009,0.491525,0.050154,0.516196,0.318227,0.828402,0.52704,0.328843,0.521346,0.000595,0.179115,0.6,0.08799,0.179115,Adrien_Brody
0.038963,0.34839,0.713382,0.307851,0.251978,0.467155,0.299884,0.740828,0.78272,0.092008,0.660603,0.415174,0.935815,1,0.833261,0.487563,0.367232,0.101336,0.408221,0.47031,0.845558,0.31381,0.000036,0.309097,0,0.144453,0.4,0.053683,0.144453,Adrien_Brody
0.079233,0.121328,0.8491,0.202168,0.413366,0.527125,0.200052,0.57836,0.591366,0.219698,0.427634,0.459785,0.887951,1,0.833261,0.377895,0.542373,0.171498,0.280307,0.170746,0.838076,0.729799,0,0.650529,0.586969,0.324033,0.4,0.10397,0.324033,Adrien_Brody
0.05424,0.150165,0.76946,0.169353,0.322437,0.470243,0.16623,0.601286,0.658343,0.140554,0.467247,0.517285,0.870531,1,0.833261,0.340482,0.457627,0.211646,0.279901,0.24963,0.90705,0.014138,0.284777,0.294289,0.002912,0.29871,0.4,0.075699,0.29871,Adrien_Brody
0.109052,0.098133,0.876756,0.198922,0.551568,0.464804,0.197446,0.53186,0.507517,0.225846,0.32672,0.404877,0.899784,1,0.833261,0.374688,0.435028,0.213559,0.311033,0.370523,0.893591,0.38375,0,0.364864,0.018054,0.167673,0.4,0.044365,0.167673,Adrien_Brody
0.098024,0.14301,0.659823,0.109849,0.46079,0.429716,0.106592,0.492075,0.545471,0.188809,0.398689,0.554254,0.825293,1,0.833261,0.250876,0.39548,0.237175,0.220335,0.385918,0.879841,0.162301,0.000704,0.014491,0.002766,0.11523,0.6,0.086896,0.11523,Adrien_Brody
0.106801,0.133049,0.799139,0.170982,0.529332,0.68081,0.168355,0.578892,0.54503,0.21643,0.388604,0.372583,0.917643,1,0.833261,0.331597,0.666667,0.151673,0.178094,0.416998,0.779718,0.892296,0.807144,0.771297,0.838753,0.263591,0.4,0.049103,0.263591,Adrien_Brody
0.057877,0.131099,0.653013,0.098703,0.302314,0.472002,0.095721,0.51566,0.642294,0.161531,0.458057,0.678043,0.748957,1,0.833261,0.230898,0.423729,0.16272,0.183478,0.187628,0.919339,0.326151,0,0.000061,0.403652,0.148105,0.6,0.074533,0.148105,Alejandro_Toledo
0.059753,0.123014,0.659507,0.094541,0.306102,0.714927,0.091765,0.481178,0.6232,0.151928,0.447726,0.743835,0.668988,1,0.833261,0.221602,0.655367,0.165412,0.093696,0.147099,0.750414,0.916967,0.900511,0.894199,0.899393,0.223829,0.4,0.107405,0.223829,Alejandro_Toledo
0.025444,0.387392,0.774325,0.421129,0.213736,0.369649,0.412698,0.831323,0.867368,0.085331,0.706772,0.369639,0.958459,1,0.833261,0.59657,0.282486,0.034663,0.594396,0.211595,0.870226,0.233398,0.000206,0.01221,0.180345,0.205421,0.6,0.142221,0.205421,Alejandro_Toledo
0.039298,0.198013,0.513663,0.10324,0.216575,0.407047,0.098383,0.523837,0.717953,0.14109,0.554287,0.804304,0.634798,1,0.833261,0.236142,0.384181,0.122441,0.220042,0.171199,0.91126,0.059395,0,0,0,0.162906,0.6,0.092479,0.162906,Alejandro_Toledo
0.03484,0.279536,0.670681,0.218371,0.329621,0.43738,0.211852,0.709136,0.7853,0.12697,0.605486,0.484437,0.911015,1,0.833261,0.39216,0.40113,0.081661,0.345878,0.322915,0.895224,0.378447,0,0.380269,0,0.070746,0.6,0.068021,0.070746,Alejandro_Toledo
0.108041,0.131934,0.315238,0.04209,0.379832,0.306568,0.038763,0.308422,0.472373,0.218555,0.408071,0.881368,0.37577,1,0.833261,0.119676,0.299435,0.191816,0.155457,0.318727,0.755478,0.00598,0,0.000281,0.00017,0.122074,0.8,0.206215,0.122074,Alejandro_Toledo
0.023626,0.21065,0.703794,0.183075,0.204956,0.528154,0.178312,0.675518,0.803408,0.120057,0.575845,0.600224,0.849778,1,0.833261,0.346978,0.480226,0.073041,0.252076,0.204702,0.921913,0.319495,0.430968,0.01826,0.000631,0.247979,0.4,0.098925,0.247979,Alejandro_Toledo
0.058293,0.089615,0.71304,0.084206,0.338152,0.299801,0.08232,0.479476,0.611184,0.275849,0.386004,0.736226,0.670564,1,0.833261,0.200097,0.293785,0.069014,0.247178,0.123706,0.777208,0.020906,0.026843,0,0,0.174084,0.5,0.057451,0.174084,Alejandro_Toledo
0.04019,0.300621,0.476638,0.147495,0.166,0.643035,0.139974,0.574487,0.750651,0.07807,0.659343,0.720854,0.742657,1,0.833261,0.301144,0.621469,0.166902,0.169827,0.156521,0.871833,0.785281,0.00187,0.734485,0.629944,0.134941,0.8,0.179245,0.134941,Alejandro_Toledo
0.056417,0.116444,0.850984,0.197006,0.368029,0.377039,0.194999,0.605276,0.654853,0.220571,0.420209,0.502112,0.879086,1,0.833261,0.370305,0.40678,0.090677,0.368157,0.198511,0.86601,0.299044,0.216298,0.003415,0,0.218418,0.6,0.164269,0.218418,Alejandro_Toledo
0.028762,0.310111,0.81654,0.403554,0.327661,0.310925,0.397219,0.82101,0.83342,0.113559,0.625877,0.325366,0.965958,1,0.833261,0.577708,0.293785,0.028184,0.643674,0.377645,0.842121,0.305787,0.000182,0.000464,0.196409,0.115518,0.6,0.088634,0.115518,Alejandro_Toledo
0.034641,0.24231,0.555194,0.140006,0.218809,0.454076,0.134099,0.603865,0.753481,0.126394,0.59858,0.674601,0.780993,1,0.833261,0.288793,0.423729,0.12293,0.24116,0.237646,0.929382,0.207336,0.010033,0.015649,0.150352,0.148315,0.6,0.156965,0.148315,Alejandro_Toledo
0.059298,0.169233,0.683628,0.138991,0.352272,0.441955,0.135155,0.574076,0.675863,0.191296,0.506971,0.610089,0.810722,1,0.833261,0.287872,0.40678,0.106926,0.245997,0.201954,0.873714,0.310057,0.437794,0.45443,0.309961,0.191427,0.6,0.128652,0.191427,Alejandro_Toledo
0.050939,0.14807,0.617994,0.099831,0.316632,0.661989,0.096373,0.501215,0.65928,0.157185,0.482428,0.764416,0.66283,1,0.833261,0.224872,0.610169,0.059347,0.109643,0.176456,0.867932,0.753079,0.864243,0.82954,0.703846,0.092565,0.8,0.137099,0.092565,Alejandro_Toledo
0.02303,0.298872,0.789493,0.348392,0.154572,0.400296,0.342063,0.803933,0.858838,0.065549,0.680685,0.399709,0.948687,1,0.833261,0.531787,0.293785,0.096522,0.503614,0.132236,0.847483,0.190282,0.000352,0.001183,0.296736,0.199349,0.4,0.082711,0.199349,Alejandro_Toledo
0.024869,0.314945,0.646971,0.230004,0.209984,0.501664,0.222545,0.730264,0.831802,0.081688,0.664019,0.505831,0.907187,1,0.833261,0.405996,0.440678,0.105022,0.316709,0.354,0.875347,0.357,0.487228,0,0.000024,0.121973,0.6,0.068272,0.121973,Alejandro_Toledo
0.09613,0.10916,0.688746,0.092872,0.36252,0.357335,0.090481,0.434483,0.510026,0.207225,0.377173,0.639006,0.742939,1,0.833261,0.220057,0.355932,0.229606,0.232738,0.227719,0.86442,0.000246,0,0.001647,0.000036,0.164307,0.4,0.075041,0.164307,Alejandro_Toledo
0.299757,0.132412,0.837952,0.204724,0.803525,0.458073,0.202308,0.564094,0.431985,0.374364,0.340915,0.178235,0.961517,1,0.833261,0.370449,0.440678,0.06598,0.310096,0.732173,0.811735,0.43324,0.000206,0.506087,0.287624,0.625882,0.4,0.779379,0.625882,Alejandro_Toledo
0.094821,0.12062,0.649957,0.090166,0.379452,0.446025,0.087433,0.427357,0.532892,0.200301,0.407839,0.702914,0.686593,0.999748,0.836,0.215913,0.429379,0.352847,0.181857,0.356357,0.932011,0.009967,0.050649,0.15847,0,0.154877,0.6,0.155934,0.154877,Alejandro_Toledo
0.031242,0.168658,0.78412,0.199077,0.240353,0.648891,0.195599,0.682771,0.768355,0.126309,0.523929,0.512642,0.891843,1,0.833261,0.368894,0.615819,0.136411,0.215061,0.22424,0.86601,0.65923,0.759143,0.78336,0.661381,0.316189,0.4,0.157737,0.316189,Alejandro_Toledo
0.15416,0.080631,0.565341,0.045596,0.494457,0.494461,0.043747,0.274289,0.342062,0.239975,0.291259,0.730857,0.558125,1,0.833261,0.124892,0.463277,0.394362,0.083865,0.349664,0.943881,0.488243,0.01115,0.39054,0.312169,0.154728,0.4,0.049582,0.154728,Alejandro_Toledo
0.098625,0.145364,0.421132,0.059697,0.363065,0.783213,0.056088,0.337737,0.49914,0.174985,0.440987,0.869155,0.412032,1,0.833261,0.15786,0.723164,0.265024,0.036877,0.296559,0.713265,0.977864,0.97374,0.97308,0.96314,0.153759,0.6,0.138566,0.153759,Alejandro_Toledo
0.006946,0.491805,0.730104,0.455219,0.138929,0.702757,0.444016,0.89143,0.941448,0.048999,0.765572,0.350833,0.968896,1,0.833261,0.62095,0.661017,0.055721,0.363943,0.313153,0.851228,0.686326,0.806853,0.774578,0.638559,0.328745,0.4,0.359216,0.328745,Alejandro_Toledo
0.075536,0.066843,0.809559,0.100182,0.382843,0.487185,0.099034,0.465967,0.535678,0.271661,0.314299,0.629034,0.757913,1,0.833261,0.230171,0.451977,0.182281,0.175977,0.129894,0.908098,0.34392,0.444474,0.000159,0.000024,0.250657,0.4,0.106673,0.250657,Alejandro_Toledo
0.017595,0.228354,0.800204,0.282329,0.182663,0.49816,0.277628,0.784156,0.858308,0.079384,0.603482,0.449162,0.930977,1,0.833261,0.463548,0.418079,0.098369,0.365918,0.196219,0.89408,0.300016,0.355723,0.00405,0.478731,0.427979,0.4,0.212809,0.427979,Alejandro_Toledo
0.185728,0.041013,0.48867,0.01529,0.586472,0.243593,0.014394,0.158985,0.250652,0.373728,0.180894,0.874016,0.222235,1,0.833261,0.052091,0.242938,0.192162,0.109884,0.301677,0.157884,0,0,0,0.000097,0.038744,0.6,0.056849,0.038744,Alejandro_Toledo
0.054057,0.24027,0.376369,0.095388,0.217853,0.592098,0.089286,0.476303,0.653912,0.099989,0.565811,0.788375,0.626719,1,0.833261,0.219728,0.531073,0.230127,0.127905,0.291882,0.931537,0.731989,0.684663,0.765283,0,0.123113,0.6,0.102608,0.123113,Alejandro_Toledo
0.023587,0.278665,0.575237,0.169395,0.191974,0.422217,0.162623,0.645665,0.811139,0.107069,0.644502,0.676834,0.795036,1,0.833261,0.332141,0.384181,0.094909,0.299367,0.13938,0.898248,0.219087,0.370019,0.000573,0.347294,0.216323,0.6,0.156111,0.216323,Alejandro_Toledo
0.071687,0.12066,0.493524,0.057606,0.319002,0.359322,0.054687,0.398015,0.566603,0.219701,0.42706,0.848147,0.489465,1,0.833261,0.151205,0.344633,0.111306,0.161835,0.190201,0.861684,0.009598,0.000073,0.000232,0,0.12226,0.8,0.153885,0.12226,Alejandro_Toledo
0.115867,0.115263,0.432591,0.046765,0.427499,0.559847,0.043938,0.307782,0.431963,0.250867,0.360318,0.823759,0.458942,1,0.833261,0.125923,0.525424,0.213947,0.065483,0.279791,0.90728,0.748354,0.701364,0.723751,0.770905,0.133413,0.6,0.073972,0.133413,Alejandro_Toledo
0.066823,0.157932,0.669545,0.124769,0.340251,0.542604,0.121172,0.523847,0.602154,0.152693,0.441159,0.58535,0.81308,1,0.833261,0.272857,0.497175,0.244469,0.187695,0.342106,0.915955,0.666527,0.646561,0.571721,0,0.132543,0.6,0.047015,0.132543,Alejandro_Toledo
0.072794,0.163304,0.491581,0.079855,0.297752,0.494082,0.075851,0.431924,0.596426,0.137309,0.497869,0.803152,0.580876,1,0.833261,0.196974,0.468927,0.22159,0.145587,0.216168,0.917811,0.016242,0,0.307938,0.000607,0.082267,0.6,0.055224,0.082267,Alejandro_Toledo
0.057209,0.151985,0.771824,0.172371,0.335696,0.492169,0.169214,0.552916,0.643554,0.19971,0.478371,0.593631,0.818367,1,0.833261,0.339499,0.497175,0.210385,0.26688,0.224595,0.882878,0.520777,0.364796,0.551888,0,0.10508,0.6,0.064999,0.10508,Alejandro_Toledo
0.0418,0.147182,0.705603,0.13071,0.236735,0.459268,0.127453,0.575023,0.705832,0.164371,0.499169,0.668034,0.776833,1,0.833261,0.276805,0.440678,0.126687,0.230025,0.137032,0.921913,0.038293,0.141648,0.262966,0.000218,0.238238,0.5,0.23124,0.238238,Alejandro_Toledo
0.030717,0.276294,0.859943,0.448216,0.265966,0.485623,0.443095,0.822945,0.809518,0.085745,0.626431,0.278358,0.973198,1,0.833261,0.625298,0.387006,0.086901,0.50989,0.353796,0.841942,0.351426,0,0.331382,0.163929,0.242569,0.4,0.140234,0.242569,Alejandro_Toledo
0.049637,0.186802,0.479967,0.089637,0.268781,0.416427,0.085021,0.484586,0.667791,0.157873,0.527852,0.816689,0.588745,1,0.833261,0.209862,0.39548,0.097968,0.190687,0.18028,0.923183,0.034798,0,0.00516,0,0.140399,0.6,0.068623,0.140399,Alejandro_Toledo
0.048762,0.20511,0.458798,0.094657,0.259052,0.402713,0.089549,0.490211,0.673819,0.12063,0.548894,0.800855,0.618792,1,0.833261,0.219181,0.389831,0.120904,0.206401,0.193191,0.920466,0.008749,0,0.002927,0,0.105597,0.6,0.082902,0.105597,Alejandro_Toledo
0.039439,0.28204,0.751006,0.28484,0.282573,0.24925,0.278628,0.728592,0.776688,0.104545,0.599857,0.421601,0.932219,1,0.833261,0.466338,0.175141,0.068251,0.59486,0.366841,0.824062,0.056061,0,0.01121,0.041495,0.141215,0.6,0.094458,0.141215,Alejandro_Toledo
0.008356,0.50097,0.533876,0.280582,0.083593,0.590751,0.268126,0.776207,0.919001,0.046599,0.804722,0.55952,0.896697,1,0.833261,0.464906,0.564972,0.128229,0.312906,0.146325,0.927936,0.598961,0.002296,0.64598,0.490002,0.146867,0.6,0.070059,0.146867,Alejandro_Toledo
0.042264,0.350234,0.661261,0.265667,0.250867,0.563095,0.257408,0.707716,0.7833,0.076535,0.667287,0.460698,0.920078,1,0.833261,0.446895,0.508475,0.17773,0.311616,0.346371,0.911136,0.015172,0.594442,0.430084,0.590767,0.09744,0.6,0.054918,0.09744,Alvaro_Uribe
0.07015,0.147586,0.703554,0.130604,0.323489,0.676349,0.127335,0.520144,0.615208,0.157974,0.472871,0.629276,0.784867,1,0.833261,0.284118,0.649718,0.19357,0.147272,0.151837,0.811907,0.838266,0.829068,0.844823,0.862958,0.251559,0.4,0.124151,0.251559,Alvaro_Uribe
0.062714,0.154296,0.556757,0.088314,0.331789,0.42482,0.084614,0.48275,0.616148,0.174727,0.468203,0.706843,0.713656,1,0.833261,0.209328,0.39548,0.129445,0.183804,0.284023,0.902626,0.014606,0.000486,0.0136,0.007607,0.155762,0.6,0.162834,0.155762,Alvaro_Uribe
0.035847,0.155303,0.780573,0.181783,0.27046,0.346487,0.178586,0.683689,0.75828,0.122761,0.51002,0.494332,0.900247,1,0.833261,0.345519,0.333333,0.126019,0.365304,0.196969,0.868706,0.007801,0,0.00261,0.000036,0.201451,0.4,0.046039,0.201451,Alvaro_Uribe
0.040993,0.180481,0.739337,0.178647,0.247174,0.623523,0.174716,0.627273,0.736639,0.093022,0.545198,0.589415,0.845412,1,0.833261,0.344756,0.548023,0.166733,0.207083,0.133493,0.902223,0.69377,0.578591,0.623731,0.015931,0.135019,0.4,0.041213,0.135019,Alvaro_Uribe
0.148062,0.223416,0.88402,0.42356,0.538897,0.315674,0.419801,0.592707,0.545947,0.161986,0.44491,0.31337,0.939819,1,0.833261,0.604986,0.259887,0.281805,0.658352,0.535876,0.658191,0.001071,0.02275,0.094287,0.000522,0.140638,0.6,0.154375,0.140638,Alvaro_Uribe
0.032551,0.197996,0.674394,0.157329,0.233957,0.485311,0.152779,0.628802,0.756451,0.127008,0.560026,0.621671,0.830535,1,0.833261,0.313143,0.457627,0.102304,0.246336,0.167607,0.920639,0.426596,0.422757,0.525615,0,0.185188,0.7,0.187202,0.185188,Alvaro_Uribe
0.052098,0.341514,0.648103,0.250085,0.30091,0.508346,0.241985,0.636308,0.735516,0.12722,0.646491,0.55358,0.86815,1,0.833261,0.430522,0.525424,0.132216,0.332568,0.34664,0.914061,0.064896,0.392209,0.284348,0.011381,0.123299,0.8,0.238728,0.123299,Alvaro_Uribe
0.036919,0.246388,0.690365,0.204935,0.257236,0.550183,0.199281,0.666763,0.741566,0.104153,0.568511,0.500986,0.896039,1,0.833261,0.380073,0.525424,0.206427,0.267965,0.288192,0.912296,0.615351,0.589584,0.643065,0.000315,0.261614,0.6,0.190794,0.261614,Alvaro_Uribe
0.026849,0.180252,0.722504,0.168409,0.202456,0.362716,0.164427,0.661835,0.782089,0.131952,0.547247,0.589032,0.853711,1,0.833261,0.33509,0.338983,0.102295,0.344839,0.127052,0.875285,0.01687,0,0.005282,0.000061,0.369213,0.6,0.348157,0.369213,Alvaro_Uribe
0.089972,0.151624,0.5528,0.085768,0.403914,0.477927,0.082129,0.47397,0.576975,0.185242,0.443867,0.66555,0.741744,1,0.833261,0.203132,0.451977,0.11381,0.155972,0.358846,0.919185,0.019971,0.087926,0.213164,0.093897,0.184783,0.6,0.211759,0.184783,Alvaro_Uribe
0.02045,0.254414,0.827335,0.351716,0.258888,0.453895,0.346669,0.864263,0.873175,0.091541,0.616144,0.301495,0.973292,1,0.833261,0.529926,0.418079,0.076256,0.453984,0.287273,0.861684,0.318498,0.236897,0.427986,0.539736,0.197143,0.4,0.050697,0.197143,Alvaro_Uribe
0.069992,0.141175,0.87176,0.261456,0.464451,0.554426,0.259113,0.72807,0.662185,0.163116,0.425032,0.228625,0.97035,1,0.833261,0.444108,0.542373,0.17852,0.314326,0.45031,0.851327,0.708917,0.526448,0.420899,0.65364,0.304877,0.2,0.096025,0.304877,Alvaro_Uribe
0.09126,0.120346,0.747216,0.126393,0.544085,0.38906,0.123874,0.558131,0.549682,0.21508,0.35277,0.418495,0.898034,1,0.833261,0.274114,0.378531,0.163244,0.261537,0.359433,0.822103,0.25044,0.263218,0.291886,0.267957,0.169435,0.4,0.043192,0.169435,Alvaro_Uribe
0.007045,0.456711,0.652916,0.338051,0.129003,0.518798,0.327179,0.81571,0.924049,0.059867,0.746401,0.46728,0.936136,1,0.833261,0.521783,0.457627,0.055805,0.40172,0.271928,0.882629,0.31931,0.244246,0.529896,0,0.178161,0.6,0.172715,0.178161,Alvaro_Uribe
0.074143,0.155796,0.622863,0.106843,0.393365,0.420459,0.103206,0.51947,0.598591,0.199024,0.449136,0.600272,0.804511,1,0.833261,0.241613,0.39548,0.1431,0.21667,0.407913,0.884906,0.015984,0.167495,0.000049,0.000012,0.184119,0.6,0.144033,0.184119,Alvaro_Uribe
0.044119,0.263396,0.669516,0.205717,0.295174,0.632899,0.199585,0.621246,0.707347,0.112629,0.552515,0.540764,0.868797,1,0.833261,0.382138,0.59887,0.283706,0.232255,0.400479,0.84753,0.76093,0.860636,0.798107,0.689444,0.303752,0.6,0.288995,0.303752,Alvaro_Uribe
0.116154,0.18774,0.952068,0.6103,0.381637,0.362363,0.608616,0.818038,0.759259,0.107015,0.527041,0.197861,0.984277,1,0.833261,0.750088,0.254237,0.108203,0.750736,0.402401,0.75072,0.010779,0,0.160544,0.125443,0.320862,0.4,0.129096,0.320862,Alvaro_Uribe
0.047214,0.139484,0.712886,0.127434,0.353828,0.371697,0.124377,0.588677,0.680446,0.188859,0.441632,0.57977,0.837392,1,0.833261,0.272654,0.344633,0.095765,0.274099,0.267008,0.839655,0.017227,0.084658,0.001232,0,0.121366,0.6,0.065828,0.121366,Alvaro_Uribe
0.028741,0.161172,0.733063,0.156909,0.233451,0.437767,0.153403,0.644567,0.766759,0.149135,0.514948,0.617818,0.831898,1,0.833261,0.314028,0.40113,0.066114,0.272415,0.142296,0.863671,0.388734,0.246639,0.370377,0,0.1692,0.6,0.075307,0.1692,Alvaro_Uribe
